STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,2017,,3261.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,2018,,3271.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,2019,,3251.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,2020,,3438.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,2021,,3430.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,2022,,3334.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2012,,219.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2013,,175.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2014,,172.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2015,,186.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2016,,177.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2017,,192.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2018,,219.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2019,,194.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2020,,175.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2021,,201.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EE,Estonia,2022,,220.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2012,,1559.9,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2013,,1424.4,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2014,,1344.3,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2015,,1287.5,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2016,,1293.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2017,,1250.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2018,,1237.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2019,,1169.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2012,,8534.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2013,,8618.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2014,,8568.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2015,,8909.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2016,,9337.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2017,,9652.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2018,,9898.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2019,,10439.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2020,,10854.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2021,,11951.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2022,,12743.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU27_2020,European Union - 27 countries (from 2020),2017,,136259.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU27_2020,European Union - 27 countries (from 2020),2018,,144001.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU27_2020,European Union - 27 countries (from 2020),2019,,142897.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU27_2020,European Union - 27 countries (from 2020),2020,,146088.7,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU27_2020,European Union - 27 countries (from 2020),2021,,149659.8,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU27_2020,European Union - 27 countries (from 2020),2022,,149422.8,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU28,European Union - 28 countries (2013-2020),2017,,162929.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU28,European Union - 28 countries (2013-2020),2018,,166908.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EU28,European Union - 28 countries (2013-2020),2019,,167485.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2012,,3292.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2013,,3313.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2014,,3265.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2015,,3203.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2016,,3114.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2017,,2920.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2018,,2909.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2019,,2994.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2020,,3125.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2021,,3366.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINE04(1.0),"Public expenditure on education in current prices, by education level and programme orientation",A,Annual,MIO_EUR,Million euro,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FI,Finland,2022,,3482.8,,,,,
